CODLOCAL | CODPROD | DESCRLOCAL         | DESCRPROD                                | LOCAL_DEPTH | LOCAL_PATH                                       | LOCAL_PATH_CODES     | MARCA      | NCM      | TOTAL_ESTOQUE      | UNIDADE
101001   | 2752    | ALMOX PECAS        | ROLAMENTO NTN 51109                      | 2           | GIGANTÃO > ALMOX MANUTENCAO > ALMOX PECAS        | 100000.101000.101001 | NTN        | 84821010 | 1                  | MM     
101001   | 2750    | ALMOX PECAS        | ROLAMENTO POLIA CABO LANCA XCMG 70K NSK  | 2           | GIGANTÃO > ALMOX MANUTENCAO > ALMOX PECAS        | 100000.101000.101001 | NSK        | 84825010 | 3                  | MM     
101001   | 8768    | ALMOX PECAS        | ROLAMENTO RIGIDO DE ESFERAS 6201 ZZ      | 2           | GIGANTÃO > ALMOX MANUTENCAO > ALMOX PECAS        | 100000.101000.101001 | GENERICO   | 84821010 | 2                  | MM     
101001   | 6672    | ALMOX PECAS        | ROLAMENTO RIGIDO DE ESFERAS 6216 ZZ C3   | 2           | GIGANTÃO > ALMOX MANUTENCAO > ALMOX PECAS        | 100000.101000.101001 | SKF        | 84821010 | 2                  | MM     
101001   | 6079    | ALMOX PECAS        | ROLAMENTO RIGIDO ESFERAS 6004 ZZ         | 2           | GIGANTÃO > ALMOX MANUTENCAO > ALMOX PECAS        | 100000.101000.101001 | GENERICO   | 84821010 | 2                  | MM     
101001   | 6077    | ALMOX PECAS        | ROLAMENTO RIGIDO ESFERAS 6007-2RS        | 2           | GIGANTÃO > ALMOX MANUTENCAO > ALMOX PECAS        | 100000.101000.101001 | GENERICO   | 84821010 | 2                  | MM     
101001   | 6078    | ALMOX PECAS        | ROLAMENTO RIGIDO ESFERAS 6203 2RS        | 2           | GIGANTÃO > ALMOX MANUTENCAO > ALMOX PECAS        | 100000.101000.101001 | GENERICO   | 84821010 | 1                  | MM     
101001   | 6114    | ALMOX PECAS        | ROLAMENTO RIGIDO ESFERAS 6204 2RS        | 2           | GIGANTÃO > ALMOX MANUTENCAO > ALMOX PECAS        | 100000.101000.101001 | SKF        | 84821010 | 4                  | MM     
101001   | 13971   | ALMOX PECAS        | ROLAMENTO RIGIDO ESFERAS 6208C3          | 2           | GIGANTÃO > ALMOX MANUTENCAO > ALMOX PECAS        | 100000.101000.101001 | GENERICO   | 87085099 | 1                  | MM     
101001   | 7229    | ALMOX PECAS        | ROLAMENTO RIGIDO ESFERAS 6301 2RS        | 2           | GIGANTÃO > ALMOX MANUTENCAO > ALMOX PECAS        | 100000.101000.101001 | GENERICO   | 84821010 | 7                  | MM     
101001   | 6103    | ALMOX PECAS        | ROLAMENTO RIGIDO ESFERAS 6304 2RS        | 2           | GIGANTÃO > ALMOX MANUTENCAO > ALMOX PECAS        | 100000.101000.101001 | GENERICO   | 84821010 | 1                  | MM     
101001   | 6234    | ALMOX PECAS        | ROLAMENTO RIGIDO ESFERAS 6305 LU         | 2           | GIGANTÃO > ALMOX MANUTENCAO > ALMOX PECAS        | 100000.101000.101001 | NTN        | 84821010 | 5                  | MM     
101001   | 12466   | ALMOX PECAS        | ROLAMENTO RODA DIANT. SKF 33214          | 2           | GIGANTÃO > ALMOX MANUTENCAO > ALMOX PECAS        | 100000.101000.101001 | SKF        | 84822010 | 1                  | MM     
101001   | 9387    | ALMOX PECAS        | ROLAMENTO RODA DIANTEIRA MBR-WB-13972370 | 2           | GIGANTÃO > ALMOX MANUTENCAO > ALMOX PECAS        | 100000.101000.101001 | IRB AUTO   | 84821010 | 1                  | MM     
101001   | 12903   | ALMOX PECAS        | ROLAMENTO RODA DIANTEIRA NOVO PALIO UNO  | 2           | GIGANTÃO > ALMOX MANUTENCAO > ALMOX PECAS        | 100000.101000.101001 | GENERICO   | 84821010 | 1                  | MM     
101001   | 13523   | ALMOX PECAS        | ROLAMENTO RODA TRASEIRO HYSTER           | 2           | GIGANTÃO > ALMOX MANUTENCAO > ALMOX PECAS        | 100000.101000.101001 | HYSTER     | 84821090 | 2                  | MM     
101001   | 6068    | ALMOX PECAS        | ROLAMENTO ROLDANA CORRENTE HYSTER1378699 | 2           | GIGANTÃO > ALMOX MANUTENCAO > ALMOX PECAS        | 100000.101000.101001 | HYSTER     | 84821010 | 8                  | MM     
101001   | 10229   | ALMOX PECAS        | ROLAMENTO ROLOS CONICO 33019             | 2           | GIGANTÃO > ALMOX MANUTENCAO > ALMOX PECAS        | 100000.101000.101001 | MERCEDES B | 84821010 | 2                  | MM     
101001   | 13813   | ALMOX PECAS        | ROLAMENTO ROLOS CÔNICOS                  | 2           | GIGANTÃO > ALMOX MANUTENCAO > ALMOX PECAS        | 100000.101000.101001 | GENERICO   | 84821010 | 1                  | MM     
101001   | 11595   | ALMOX PECAS        | ROLAMENTO ROLOS CONICOS 32218A           | 2           | GIGANTÃO > ALMOX MANUTENCAO > ALMOX PECAS        | 100000.101000.101001 | SKF        | 84821010 | 1                  | MM     
101001   | 13811   | ALMOX PECAS        | ROLAMENTO ROLOS CÔNICOS 33205            | 2           | GIGANTÃO > ALMOX MANUTENCAO > ALMOX PECAS        | 100000.101000.101001 | GENERICO   | 84821010 | 1                  | MM     
101001   | 13794   | ALMOX PECAS        | ROLAMENTO ROLOS CONICOS NTN 4T-2984/2924 | 2           | GIGANTÃO > ALMOX MANUTENCAO > ALMOX PECAS        | 100000.101000.101001 | NTN        | 84824000 | 1                  | MM     
101001   | 11692   | ALMOX PECAS        | ROLAMENTO ROLOS SKF 3780 - 3720 Q        | 2           | GIGANTÃO > ALMOX MANUTENCAO > ALMOX PECAS        | 100000.101000.101001 | SKF        | 84822010 | 1                  | MM     
101001   | 10230   | ALMOX PECAS        | ROLAMENTO SKF 32017                      | 2           | GIGANTÃO > ALMOX MANUTENCAO > ALMOX PECAS        | 100000.101000.101001 | SKF        | 84821010 | 3                  | MM     
101001   | 6982    | ALMOX PECAS        | ROLAMENTO SKF 6002  2RSH                 | 2           | GIGANTÃO > ALMOX MANUTENCAO > ALMOX PECAS        | 100000.101000.101001 | NSK        | 84821090 | 1                  | MM     
101001   | 15123   | ALMOX PECAS        | ROLAMENTO SKF 6005 2RS                   | 2           | GIGANTÃO > ALMOX MANUTENCAO > ALMOX PECAS        | 100000.101000.101001 | SKF        | 84821010 | 6                  | MM     
101001   | 5310    | ALMOX PECAS        | ROLAMENTO SKF 6008                       | 2           | GIGANTÃO > ALMOX MANUTENCAO > ALMOX PECAS        | 100000.101000.101001 | SKF        | 84821010 | 2                  | MM     
101001   | 3634    | ALMOX PECAS        | ROLAMENTO TIMKEN 25580/25520             | 2           | GIGANTÃO > ALMOX MANUTENCAO > ALMOX PECAS        | 100000.101000.101001 | TIMKEN     | 84822010 | 1                  | MM     
101001   | 13799   | ALMOX PECAS        | ROLAMENTO TIMKEN 2689/2631               | 2           | GIGANTÃO > ALMOX MANUTENCAO > ALMOX PECAS        | 100000.101000.101001 | NSK        | 84821010 | 1                  | MM     
101001   | 13809   | ALMOX PECAS        | ROLAMENTO TIMKEN 32014X                  | 2           | GIGANTÃO > ALMOX MANUTENCAO > ALMOX PECAS        | 100000.101000.101001 | SKF        | 84822010 | 2                  | MM     
101001   | 13815   | ALMOX PECAS        | ROLAMENTO TIMKEN 32022X 90K B2           | 2           | GIGANTÃO > ALMOX MANUTENCAO > ALMOX PECAS        | 100000.101000.101001 | TIMKEN     | 84825010 | 1                  | MM     
101001   | 4187    | ALMOX PECAS        | ROLAMENTO TIMKEN 3216 90KB4              | 2           | GIGANTÃO > ALMOX MANUTENCAO > ALMOX PECAS        | 100000.101000.101001 | TIMKEN     | 84825010 | 1                  | MM     
101001   | 3633    | ALMOX PECAS        | ROLAMENTO TIMKEN 32207                   | 2           | GIGANTÃO > ALMOX MANUTENCAO > ALMOX PECAS        | 100000.101000.101001 | TIMKEN     | 84822010 | 4                  | MM     
101001   | 5037    | ALMOX PECAS        | ROLAMENTO TIMKEN X30211/Y30211           | 2           | GIGANTÃO > ALMOX MANUTENCAO > ALMOX PECAS        | 100000.101000.101001 | TIMKEN     | 84822010 | 3                  | MM     
101001   | 13793   | ALMOX PECAS        | ROLAMENTO TIMKEN X30309/Y30309           | 2           | GIGANTÃO > ALMOX MANUTENCAO > ALMOX PECAS        | 100000.101000.101001 | TIMKEN     | 84822010 | 2                  | MM     
101001   | 5686    | ALMOX PECAS        | ROLAMENTO TORRE ELEVAÇAO EMPILHAD HYSTER | 2           | GIGANTÃO > ALMOX MANUTENCAO > ALMOX PECAS        | 100000.101000.101001 | HYSTER     | 84821010 | 4                  | MM     
101001   | 7521    | ALMOX PECAS        | ROLAMENTO TORRE ELEVACAO HYSTER 1333395  | 2           | GIGANTÃO > ALMOX MANUTENCAO > ALMOX PECAS        | 100000.101000.101001 | HYSTER     | 84821010 | 7                  | MM     
101001   | 13730   | ALMOX PECAS        | ROLAMENTO TORRE ELEVACAO HYSTER 1333649  | 2           | GIGANTÃO > ALMOX MANUTENCAO > ALMOX PECAS        | 100000.101000.101001 | HYSTER     | 84821010 | 3                  | MM     
101001   | 7520    | ALMOX PECAS        | ROLAMENTO TORRE ELEVACAO HYSTER 1363272  | 2           | GIGANTÃO > ALMOX MANUTENCAO > ALMOX PECAS        | 100000.101000.101001 | HYSTER     | 84821010 | 6                  | MM     
101001   | 12183   | ALMOX PECAS        | ROLDANA GUINDASTE SANY 360X140X55MM      | 2           | GIGANTÃO > ALMOX MANUTENCAO > ALMOX PECAS        | 100000.101000.101001 | SANY       | 84312011 | 2                  | MM     
101001   | 4746    | ALMOX PECAS        | ROLDANA MANGUEIRA TORRE HYSTER 4128356   | 2           | GIGANTÃO > ALMOX MANUTENCAO > ALMOX PECAS        | 100000.101000.101001 | HYSTER     | 84312011 | 3                  | MM     
101001   | 6069    | ALMOX PECAS        | ROLDANA TORRE ELEVACAO HYSTER 1494017    | 2           | GIGANTÃO > ALMOX MANUTENCAO > ALMOX PECAS        | 100000.101000.101001 | HYSTER     | 84312011 | 2                  | MM     
101001   | 10493   | ALMOX PECAS        | ROLETE 31,7MM TE36047037 CRN-700         | 2           | GIGANTÃO > ALMOX MANUTENCAO > ALMOX PECAS        | 100000.101000.101001 | GENERICO   | 87085099 | 4                  | MM     
101001   | 5589    | ALMOX PECAS        | ROLETE PATIM VW 2RD607037                | 2           | GIGANTÃO > ALMOX MANUTENCAO > ALMOX PECAS        | 100000.101000.101001 | VOLKSWAGEN | 87085099 | 2                  | MM     
101001   | 12302   | ALMOX PECAS        | ROLETE SAPATA FREIO VW 2R0612565         | 2           | GIGANTÃO > ALMOX MANUTENCAO > ALMOX PECAS        | 100000.101000.101001 | VOLKSWAGEN | 87085099 | 4                  | MM     
101001   | 5503    | ALMOX PECAS        | ROLO BARBANTE ALGODAO                    | 2           | GIGANTÃO > ALMOX MANUTENCAO > ALMOX PECAS        | 100000.101000.101001 | GENERICO   | 83089090 | 1                  | MM     
101001   | 13233   | ALMOX PECAS        | ROLO BORRACHA DE PORTA UNIFLEX 37018     | 2           | GIGANTÃO > ALMOX MANUTENCAO > ALMOX PECAS        | 100000.101000.101001 | UNIFLEX    | 87082999 | 2                  | MM     
101001   | 2901    | ALMOX PECAS        | ROLO DE ESPUMA POLIESTER C/ CABO         | 2           | GIGANTÃO > ALMOX MANUTENCAO > ALMOX PECAS        | 100000.101000.101001 | GENERICO   | 96034010 | 42                 | MM     
101001   | 4990    | ALMOX PECAS        | ROLO DE LA 1000 P/ PINTURA               | 2           | GIGANTÃO > ALMOX MANUTENCAO > ALMOX PECAS        | 100000.101000.101001 | ATLAS      | 96034010 | 12                 | MM     
101001   | 12623   | ALMOX PECAS        | ROLO DE LA 1000 P/ PINTURA SEM GRADE     | 2           | GIGANTÃO > ALMOX MANUTENCAO > ALMOX PECAS        | 100000.101000.101001 | ATLAS      | 96034010 | 7                  | MM     
101001   | 12987   | ALMOX PECAS        | ROLO DE LA SINTETICA P/ PINTURA C/ GRADE | 2           | GIGANTÃO > ALMOX MANUTENCAO > ALMOX PECAS        | 100000.101000.101001 | GENERICO   | 96034010 | 2                  | MM     
101001   | 6167    | ALMOX PECAS        | ROLO GARFO PINTURA GAIOLA S/ ROSCA AÇO   | 2           | GIGANTÃO > ALMOX MANUTENCAO > ALMOX PECAS        | 100000.101000.101001 | GENERICO   | 96034010 | 16                 | MM     
101001   | 7589    | ALMOX PECAS        | ROLO PINTURA EXTRA PELE DE CARNEIRO      | 2           | GIGANTÃO > ALMOX MANUTENCAO > ALMOX PECAS        | 100000.101000.101001 | ATLAS      | 96034010 | 10                 | MM     
101001   | 10241   | ALMOX PECAS        | ROLO ROLAMENTO TRAS. INTERNO K594-592A   | 2           | GIGANTÃO > ALMOX MANUTENCAO > ALMOX PECAS        | 100000.101000.101001 | GENERICO   | 84822010 | 1                  | MM     
101001   | 12725   | ALMOX PECAS        | ROTOR ALTERNADOR 65AMP 12V R-077         | 2           | GIGANTÃO > ALMOX MANUTENCAO > ALMOX PECAS        | 100000.101000.101001 | KZN        | None     | 1                  | MM     
101001   | 5453    | ALMOX PECAS        | ROTOR DO DISTRIBUIDOR HYSTER 1326395     | 2           | GIGANTÃO > ALMOX MANUTENCAO > ALMOX PECAS        | 100000.101000.101001 | HYSTER     | 85113010 | 2                  | MM     
101001   | 3017    | ALMOX PECAS        | ROTOR DO DISTRIBUIDOR HYSTER 1554034     | 2           | GIGANTÃO > ALMOX MANUTENCAO > ALMOX PECAS        | 100000.101000.101001 | HYSTER     | 85113010 | 7                  | MM     
101001   | 8769    | ALMOX PECAS        | ROTOR NORYL 810 P/MODELO CHS-17          | 2           | GIGANTÃO > ALMOX MANUTENCAO > ALMOX PECAS        | 100000.101000.101001 | GENERICO   | 85113010 | 1                  | MM     
101001   | 3100    | ALMOX PECAS        | ROTULA ESFERICA RADIAL EMPILHADEIRA      | 2           | GIGANTÃO > ALMOX MANUTENCAO > ALMOX PECAS        | 100000.101000.101001 | HYSTER     | 84312011 | 10                 | MM     
101001   | 8040    | ALMOX PECAS        | ROTULA ESFERICA RADIAL OSCILANTE         | 2           | GIGANTÃO > ALMOX MANUTENCAO > ALMOX PECAS        | 100000.101000.101001 | GENERICO   | 73043190 | 8                  | MM     
101001   | 4771    | ALMOX PECAS        | ROTULA ESFERICA RADIAL OSCILANTE GE25ES  | 2           | GIGANTÃO > ALMOX MANUTENCAO > ALMOX PECAS        | 100000.101000.101001 | GENERICO   | 73043190 | 3                  | MM     
101001   | 2584    | ALMOX PECAS        | SABAO DESENGRAXANTE PINHEIRO 4,5KG       | 2           | GIGANTÃO > ALMOX MANUTENCAO > ALMOX PECAS        | 100000.101000.101001 | PINHEIRO   | 34022000 | 4                  | MM     
101001   | 11551   | ALMOX PECAS        | SACA FILTRO DE OLEO C/CORRENTE           | 2           | GIGANTÃO > ALMOX MANUTENCAO > ALMOX PECAS        | 100000.101000.101001 | GENERICO   | 82055900 | 2                  | MM     
101001   | 9805    | ALMOX PECAS        | SACA NUCLEO DE VALVULA SCHRAIDER         | 2           | GIGANTÃO > ALMOX MANUTENCAO > ALMOX PECAS        | 100000.101000.101001 | GENERICO   | 82055900 | 6                  | MM     
101001   | 3415    | ALMOX PECAS        | SACA PINO                                | 2           | GIGANTÃO > ALMOX MANUTENCAO > ALMOX PECAS        | 100000.101000.101001 | GENERICO   | 82055900 | 7                  | MM     
101001   | 13927   | ALMOX PECAS        | SAPATA FREIO TRASEIRO FRASLE FI/330-CPA  | 2           | GIGANTÃO > ALMOX MANUTENCAO > ALMOX PECAS        | 100000.101000.101001 | FRASLE     | 87083090 | 1                  | MM     
101001   | 12537   | ALMOX PECAS        | SAPATA FREIO TRASEIRO FRASLE FI97CPA     | 2           | GIGANTÃO > ALMOX MANUTENCAO > ALMOX PECAS        | 100000.101000.101001 | FRASLE     | 87083090 | 1                  | MM     
101001   | 6555    | ALMOX PECAS        | SAPATA LONA FREIO TRASEIRO FIAT FI330CPA | 2           | GIGANTÃO > ALMOX MANUTENCAO > ALMOX PECAS        | 100000.101000.101001 | FRASLE     | 87083090 | 1                  | MM     
101001   | 6840    | ALMOX PECAS        | SAPATA LONA FREIO TRASEIRO VW276CPA      | 2           | GIGANTÃO > ALMOX MANUTENCAO > ALMOX PECAS        | 100000.101000.101001 | FRASLE     | 87083090 | 1                  | MM     
101001   | 6845    | ALMOX PECAS        | SEDE VALVULA ESCAPE STD MOTOR VW GOL     | 2           | GIGANTÃO > ALMOX MANUTENCAO > ALMOX PECAS        | 100000.101000.101001 | GENERICO   | 40169300 | 8                  | MM     
101001   | 6581    | ALMOX PECAS        | SELADORA PARA PLASTICO MAXI RUBBER       | 2           | GIGANTÃO > ALMOX MANUTENCAO > ALMOX PECAS        | 100000.101000.101001 | MAX RUBBER | 38140090 | 6                  | MM     
101001   | 11904   | ALMOX PECAS        | SELO 22,50 ORIG                          | 2           | GIGANTÃO > ALMOX MANUTENCAO > ALMOX PECAS        | 100000.101000.101001 | GENERICO   | None     | 6                  | MM     
101001   | 11903   | ALMOX PECAS        | SELO 25,40 ORIG                          | 2           | GIGANTÃO > ALMOX MANUTENCAO > ALMOX PECAS        | 100000.101000.101001 | GENERICO   | None     | 6                  | MM     
101001   | 13391   | ALMOX PECAS        | SELO 30,40 (ABA BAIXA)                   | 2           | GIGANTÃO > ALMOX MANUTENCAO > ALMOX PECAS        | 100000.101000.101001 | GENERICO   | 84099190 | 20                 | MM     
101001   | 13392   | ALMOX PECAS        | SELO 49,70                               | 2           | GIGANTÃO > ALMOX MANUTENCAO > ALMOX PECAS        | 100000.101000.101001 | GENERICO   | 84099190 | 0                  | MM     
101001   | 12299   | ALMOX PECAS        | SELO BLOCO MOTOR 60MM 300240             | 2           | GIGANTÃO > ALMOX MANUTENCAO > ALMOX PECAS        | 100000.101000.101001 | GENERICO   | None     | 3                  | MM     
101001   | 5358    | ALMOX PECAS        | SELO BLOCO MOTOR FIAT                    | 2           | GIGANTÃO > ALMOX MANUTENCAO > ALMOX PECAS        | 100000.101000.101001 | GENERICO   | None     | 8                  | MM     
